ID,PUNTO_DE_CONEXION,DOMICILIO,COLONIA-COMUNIDAD,ZONA,LOCALIDAD,SEDE,LATITUD,LONGITUD,PROGRAMA,TIPO,BENEFICIARIOS,FASE,ICONO
728,11PJN1045U,"Calle De La Codorniz Numero Exterior: 201 , Fraccionamiento Parai",Paraiso Real,urbana,León de los Aldama,Escuela,21.115079,-101.585473,Otro,Sin informacion,60,Instalado,pin
729,11PJN1048R,Jose Maria Cruz Num. 1810 Boulevard Hermenegildo Bustos,Portales De La Arboleda,urbana,León de los Aldama,Escuela,21.1723,-101.6687,Otro,Sin informacion,17,Instalado,pin
730,11PJN1054B,"Boulevard San Juan Bosco Numero Exterior: 4215 , Fraccionamiento ",Lomas Del Mirador,urbana,León de los Aldama,Escuela,21.151751,-101.728807,Otro,Sin informacion,0,Instalado,pin
731,11PJN1066G,"Calle Valle Del Mezquital Numero Exterior: 128  Y 130, Colonia Va",Valle Del Campestre,urbana,León de los Aldama,Escuela,21.153403,-101.692526,Otro,Sin informacion,22,Instalado,pin
732,11PJN1073Q,"Calle Madero Numero Exterior: 847 , Colonia Centro, Codigo Postal",Centro,urbana,León de los Aldama,Escuela,21.119441,-101.674058,Otro,Sin informacion,29,Instalado,pin
733,11PJN1075O,"Boulevard Torres Landa Oriente Numero Exterior: 6501 , Colonia Ja",Jardines De Jerez,urbana,León de los Aldama,Escuela,21.097686,-101.640622,Otro,Sin informacion,19,Instalado,pin
734,11PJN1076N,Angela Peralta Num. 124,Leon Moderno,urbana,León de los Aldama,Escuela,21.111844,-101.665328,Otro,Sin informacion,43,Instalado,pin
735,11PJN1081Z,Santa Bernardita Num. 236 Oceano Indico,El Granjeno,urbana,León de los Aldama,Escuela,21.093408,-101.66103,Otro,Sin informacion,92,Instalado,pin
736,11PJN1082Y,Avenida Guanajuato Num. 1026 Montaña,Jardines Del Moral,urbana,León de los Aldama,Escuela,21.146875,-101.694791,Otro,Sin informacion,44,Instalado,pin
737,11PJN1083X,Fuego Num. 527 Del Prado,Jardines Del Moral,urbana,León de los Aldama,Escuela,21.144538,-101.692,Otro,Sin informacion,60,Instalado,pin
738,11PJN1084W,Mar Negro Num. 302 Mar Adriatico,Santa Maria Del Granjeno,urbana,León de los Aldama,Escuela,21.0982,-101.65565,Otro,Sin informacion,65,Instalado,pin
739,11PJN1085V,Cumbres De Huascaran Num. 118 Mucuy,Cumbres De La Gloria,urbana,León de los Aldama,Escuela,21.090652,-101.765402,Otro,Sin informacion,30,Instalado,pin
740,11PJN1088S,"Avenida Calzada Tepeyac Numero Exterior: 454 , Colonia Leon Moder",Leon Moderno,urbana,León de los Aldama,Escuela,21.113055,-101.669597,Otro,Sin informacion,87,Instalado,pin
741,11PJN1102V,"Calle Chiapas Numero Exterior: 209 , Colonia Bellavista, Codigo P",Bellavista,urbana,León de los Aldama,Escuela,21.121019,-101.690747,Otro,Sin informacion,52,Instalado,pin
742,11PJN1108P,"Boulevard Juan Alonso De Torres Numero Exterior: 3505 , Colonia L",La Esperanza De Alfaro,urbana,León de los Aldama,Escuela,21.134105,-101.612659,Otro,Sin informacion,101,Instalado,pin
743,11PJN1115Z,Mar Caspio Num. 204,Santa Maria Del Granjeno,urbana,León de los Aldama,Escuela,21.094382,-101.653519,Otro,Sin informacion,12,Instalado,pin
744,11PJN1116Y,"Avenida Leon Norte Numero Exterior: 1010 , Colonia Valle Del Camp",Valle Del Campestre,urbana,León de los Aldama,Escuela,21.152152,-101.697255,Otro,Sin informacion,31,Instalado,pin
745,11PJN1117X,"Calle Bosques De Robles Numero Exterior: 104 , Colonia Portales D",Portales De La Arboleda,urbana,León de los Aldama,Escuela,21.174466,-101.668726,Otro,Sin informacion,29,Instalado,pin
746,11PJN1118W,Puerto De Coruña Num. 311,Mirador De Arbide,urbana,León de los Aldama,Escuela,21.118921,-101.700627,Otro,Sin informacion,60,Instalado,pin
747,11PJN1121J,"Avenida Paseo De Alfaro Numero Exterior: 1425 , Colonia Providenc",Providencia,urbana,León de los Aldama,Escuela,21.134632,-101.612841,Otro,Sin informacion,245,Instalado,pin
748,11PJN1123H,"Boulevard San Juan Bosco Numero Exterior: 4217 , Fraccionamiento ",Lomas Del Mirador,urbana,León de los Aldama,Escuela,21.154458,-101.730678,Otro,Sin informacion,37,Instalado,pin
749,11PJN1128C,"Boulevard Jose Ma. Morelos Oriente Numero Exterior: 385 , Colonia",El Peluchan,urbana,León de los Aldama,Escuela,21.170923,-101.656657,Otro,Sin informacion,37,Instalado,pin
750,11PJN1129B,"Calle San Mateo De Abajo Numero Exterior: 119 , Ejido San Juan De",San Juan De Abajo,urbana,León de los Aldama,Escuela,21.056929,-101.630142,Otro,Sin informacion,80,Instalado,pin
751,11PJN1130R,"Calle Pio Xii, Número Exterior: 301 , Colonia San Jeronimo I, Cod",San Jeronimo I,urbana,León de los Aldama,Escuela,21.151569,-101.675089,Otro,Sin informacion,27,Instalado,pin
752,11PJN1133O,"Calle Circuito Boulevard Siglo Xxi Numero Exterior: 406 , Fraccio",Valle De Los Pinos,urbana,León de los Aldama,Escuela,21.070104,-101.603217,Otro,Sin informacion,46,Instalado,pin
753,11PPR0007A,"Calle Carretera Ibarrilla Numero Exterior: Sn, Colonia Arboledas ",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16466,-101.66134,Otro,Sin informacion,814,Instalado,pin
754,11PPR0022T,"Boulevard Lago De Coyuca Numero Exterior: 529 , Fraccionamiento B",Brisas Del Lago,urbana,León de los Aldama,Escuela,21.174063,-101.649212,Otro,Sin informacion,92,Instalado,pin
755,11PPR0045D,"Calle Navarra Numero Exterior: Sn, Colonia San Juan Bosco (Vista ",San Juan Bosco (Vista Hermosa),urbana,León de los Aldama,Escuela,21.13556,-101.71162,Otro,Sin informacion,420,Instalado,pin
756,11PPR0088B,"Boulevard Ibarrilla Numero Exterior: 802 , Colonia Arboledas De I",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16642,-101.6603,Otro,Sin informacion,659,Instalado,pin
757,11PPR0095L,Veracruz Num. 120,Bellavista,urbana,León de los Aldama,Escuela,21.12355,-101.69346,Otro,Sin informacion,132,Instalado,pin
758,11PPR0098I,"Calle Pirul Numero Exterior: 505 , Colonia Valle De Leon, Codigo ",Valle De Leon,urbana,León de los Aldama,Escuela,21.16715,-101.66706,Otro,Sin informacion,158,Instalado,pin
759,11PPR0099H,"Boulevard Jose Maria Morelos Numero Exterior: 5520 , Colonia La J",La Joya,urbana,ALTOR [ESCUELA],Escuela,21.172366,-101.760802,Otro,Sin informacion,0,Instalado,pin
760,11PPR0106A,"Boulevard Juan Alonso De Torres Numero Exterior: 2811 , Colonia L",Lindavista,urbana,León de los Aldama,Escuela,21.144952,-101.709616,Otro,Sin informacion,223,Instalado,pin
761,11PPR0165Q,"Calle Camino Real A Mexico Numero Exterior: 736 , Colonia San Jos",San Jose El Alto,urbana,León de los Aldama,Escuela,21.07852,-101.6105,Otro,Sin informacion,403,Instalado,pin
762,11PPR0174Y,"Calle Guatemala Numero Exterior: 519 , Colonia Obrera, Codigo Pos",Obrera,urbana,León de los Aldama,Escuela,21.12861,-101.69366,Otro,Sin informacion,174,Instalado,pin
763,11PPR0175X,"Boulevard Padre Jorge Vertiz Campero Numero Exterior: 1618 , Colo",Fracciones Del Crespo,urbana,León de los Aldama,Escuela,21.12082,-101.62976,Otro,Sin informacion,1026,Instalado,pin
764,11PPR0176W,"Calle Fray Daniel Mireles Numero Exterior: 801 , Colonia La Cande",La Candelaria,urbana,León de los Aldama,Escuela,21.12638,-101.66016,Otro,Sin informacion,727,Instalado,pin
765,11PPR0177V,Juarez Num. 523,Zona Centro,urbana,León de los Aldama,Escuela,21.11586,-101.6855,Otro,Sin informacion,183,Instalado,pin
766,11PPR0178U,"Calzada Tepeyac Numero Exterior: 609 , Colonia Leon Moderno, Codi",Leon Moderno,urbana,León de los Aldama,Escuela,21.111445,-101.66963,Otro,Sin informacion,372,Instalado,pin
767,11PPR0185D,Españita Num. 205,El Coecillo,urbana,León de los Aldama,Escuela,21.12265,-101.67178,Otro,Sin informacion,225,Instalado,pin
768,11PPR0186C,"Calle Tzula Numero Exterior: 225  Y 225-A, Colonia Los Castillos,",Los Castillos,urbana,León de los Aldama,Escuela,21.197665,-101.668759,Otro,Sin informacion,412,Instalado,pin
769,11PPR0188A,"Boulevard Juan Jose Torres Landa Numero Exterior: 504 , Barrio Sa",San Miguel,urbana,León de los Aldama,Escuela,21.1013,-101.68391,Otro,Sin informacion,854,Instalado,pin
770,11PPR0194L,"Boulevard Las Palmas Y Veracruz Numero Exterior: 1008 , Colonia A",Arbide,urbana,León de los Aldama,Escuela,21.12479,-101.69672,Otro,Sin informacion,207,Instalado,pin
771,11PPR0199G,"Calle Estocolmo Numero Exterior: 402 , Colonia Andrade, Codigo Po",Andrade,urbana,León de los Aldama,Escuela,21.11467,-101.6753,Otro,Sin informacion,450,Instalado,pin
772,11PPR0200F,"Calle Nueva Orleans Numero Exterior: 501 , Colonia Las Americas, ",Las Americas,urbana,León de los Aldama,Escuela,21.10741,-101.69469,Otro,Sin informacion,211,Instalado,pin
773,11PPR0201E,"Avenida Calzada Tepeyac Numero Exterior: 204 , Colonia Leon Moder",Leon Moderno,urbana,León de los Aldama,Escuela,21.11561,-101.66821,Otro,Sin informacion,269,Instalado,pin
774,11PPR0206Z,Cerro Del Calvario S/N,No Aplica,urbana,León de los Aldama,Escuela,21.13528,-101.68512,Otro,Sin informacion,156,Instalado,pin
775,11PPR0208Y,Bernardo Chavez Num. 406 J. Jesus Gonzalez,Los Fresnos,urbana,León de los Aldama,Escuela,21.10608,-101.69113,Otro,Sin informacion,141,Instalado,pin
776,11PPR0209X,"Avenida Guadalupe Oriental Numero Exterior: 502 , Colonia El Mira",El Mirador Oriental,urbana,León de los Aldama,Escuela,21.10496,-101.65612,Otro,Sin informacion,697,Instalado,pin
777,11PPR0212K,"Calle Aurelio Luis Gallardo Numero Exterior: 405 , Colonia Indust",Industrial (Hab.),urbana,León de los Aldama,Escuela,21.133135,-101.690819,Otro,Sin informacion,115,Instalado,pin
778,11PPR0214I,Candelaria Num. 1513 ,El Coecillo,urbana,León de los Aldama,Escuela,21.12899,-101.66619,Otro,Sin informacion,227,Instalado,pin
779,11PPR0217F,Jose Maria Lopez S/N ,San Jose Del Alto,urbana,León de los Aldama,Escuela,21.07436,-101.61431,Otro,Sin informacion,490,Instalado,pin
780,11PPR0218E,5 De Mayo Num. 620 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12869,-101.67857,Otro,Sin informacion,57,Instalado,pin
781,11PPR0221S,"Calle Juan De La Barrera Numero Exterior: 86 , Colonia Heroes De ",Heroes De Chapultepec,urbana,León de los Aldama,Escuela,21.13856,-101.6779,Otro,Sin informacion,505,Instalado,pin
782,11PPR0222R,Mar Negro Num. 302 Mar Adriatico,Santa Maria Del Granjeno,urbana,León de los Aldama,Escuela,21.0982,-101.65565,Otro,Sin informacion,403,Instalado,pin
783,11PPR0223Q,Fray Daniel Mireles Num. 229,San Pedro De Los Hernandez,urbana,León de los Aldama,Escuela,21.12592,-101.66999,Otro,Sin informacion,274,Instalado,pin
784,11PPR0397G,"Calle San Sebastian Numero Exterior: 505 , Colonia La Martinica, ",La Martinica,urbana,León de los Aldama,Escuela,21.11299,-101.66259,Otro,Sin informacion,374,Instalado,pin
785,11PPR0398F,Acapulco Num. 501,El Coecillo,urbana,León de los Aldama,Escuela,21.12727,-101.66597,Otro,Sin informacion,309,Instalado,pin
786,11PPR0399E,"Calle Chiapas Numero Exterior: 102 , Colonia Arbide, Codigo Posta",Arbide,urbana,León de los Aldama,Escuela,21.120988,-101.689625,Otro,Sin informacion,69,Instalado,pin
787,11PPR0400D,Alamo Num. 1305,Valle De Leon,urbana,León de los Aldama,Escuela,21.16786,-101.66598,Otro,Sin informacion,333,Instalado,pin
788,11PPR0422P,Independencia Num. 1603,San Miguel,urbana,León de los Aldama,Escuela,21.09829,-101.68494,Otro,Sin informacion,854,Instalado,pin
789,11PPR0425M,"Calle Heroes De La Independencia Numero Exterior: 308 , Congregac",San Pedro De Los Hernandez,urbana,León de los Aldama,Escuela,21.12487,-101.67108,Otro,Sin informacion,164,Instalado,pin
790,11PPR0490M,"Calle Industrial Jerez Numero Exterior: 210 , Colonia Cerrito De ",Cerrito De Jerez,urbana,León de los Aldama,Escuela,21.09857,-101.62311,Otro,Sin informacion,238,Instalado,pin
791,11PPR0519A,"Boulevard J. Manuel Lopez Sanabria Numero Exterior: 220 , Colonia",Lomas Del Campestre,urbana,León de los Aldama,Escuela,21.15283,-101.70179,Otro,Sin informacion,852,Instalado,pin
792,11PPR0523N,"Calle Felipe B. Martinez Chapa Numero Exterior: 102 , Fraccionami",Real Campestre,urbana,León de los Aldama,Escuela,21.16455,-101.6916,Otro,Sin informacion,447,Instalado,pin
793,11PPR0565M,"Calle Paloma Numero Exterior: 202 , Colonia San Sebastian, Codigo",San Sebastian,urbana,León de los Aldama,Escuela,21.10398,-101.69694,Otro,Sin informacion,196,Instalado,pin
794,11PPR0566L,Plaza Del Peñon Y Muralla S/N ,Manzanarez,urbana,León de los Aldama,Escuela,21.10571,-101.65004,Otro,Sin informacion,159,Instalado,pin
795,11PPR0567K,Emiliano Zapata Num. 417,Zona Centro,urbana,León de los Aldama,Escuela,21.11753,-101.68225,Otro,Sin informacion,131,Instalado,pin
796,11PPR0605X,"Calle Carmelita Numero Exterior: Sn, Colonia Peñitas, Codigo Post",Peñitas,urbana,León de los Aldama,Escuela,21.14397,-101.68386,Otro,Sin informacion,621,Instalado,pin
797,11PPR0606W,Navarra Num. 506 ,Vista Hermosa,urbana,León de los Aldama,Escuela,21.13024,-101.71195,Otro,Sin informacion,734,Instalado,pin
798,11PPR0608U,Pedro Moreno Num. 716 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12116,-101.67486,Otro,Sin informacion,131,Instalado,pin
799,11PPR0609T,"Calle Malecon Antonio De Silva Numero Exterior: 117 , Colonia Las",Las Trojes,urbana,León de los Aldama,Escuela,21.132898,-101.66816,Otro,Sin informacion,289,Instalado,pin
800,11PPR0617B,"Calle Rio Bravo Numero Exterior: 704  706, 710 Y 714, Barrio San ",San Miguel,urbana,León de los Aldama,Escuela,21.11018,-101.67886,Otro,Sin informacion,432,Instalado,pin
801,11PPR0624L,Alfalfa Y Candelaria S/N La Candelaria,No Aplica,urbana,León de los Aldama,Escuela,21.12718,-101.65839,Otro,Sin informacion,348,Instalado,pin
802,11PPR0669H,"Calle Puerto De Gibraltar Numero Exterior: 114 , Colonia Arbide, ",Arbide,urbana,León de los Aldama,Escuela,21.12464,-101.6959,Otro,Sin informacion,89,Instalado,pin
803,11PPR0670X,Pino Suarez Num. 644 ,Zona Centro,urbana,León de los Aldama,Escuela,21.11431,-101.68564,Otro,Sin informacion,78,Instalado,pin
804,11PPR0675S,Hidalgo Num. 403 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12724,-101.68111,Otro,Sin informacion,206,Instalado,pin
805,11PPR0676R,"Boulevard Juan Alonso De Torres Numero Exterior: 1928 , Colonia V",Valle Del Campestre,urbana,León de los Aldama,Escuela,21.16825,-101.70919,Otro,Sin informacion,393,Instalado,pin
806,11PPR0677Q,Avenida Mexico Num. 204,Moderna,urbana,León de los Aldama,Escuela,21.13517,-101.69033,Otro,Sin informacion,44,Instalado,pin
807,11PPR0680D,"Avenida Calzada Tepeyac Numero Exterior: 511 , Colonia Leon Moder",Leon Moderno,urbana,León de los Aldama,Escuela,21.11347,-101.66902,Otro,Sin informacion,46,Instalado,pin
808,11PPR0696E,"Avenida Insurgentes Numero Exterior: 727 , Colonia Obregon, Codig",Obregon,urbana,León de los Aldama,Escuela,21.13836,-101.68623,Otro,Sin informacion,113,Instalado,pin
809,11PPR0708T,"Calle Justo Sierra Numero Exterior: 733 , Colonia Centro, Codigo ",Centro,urbana,León de los Aldama,Escuela,21.11512,-101.687213,Otro,Sin informacion,2,Instalado,pin
810,11PPR0711G,"Boulevard Paseo De Jerez Numero Exterior: 307 , Colonia Jardines ",Jardines De Jerez Ii,urbana,León de los Aldama,Escuela,21.10046,-101.64027,Otro,Sin informacion,131,Instalado,pin
811,11PPR0712F,"Calle Luis Diaz Infante Numero Exterior: 113 , Colonia Los Parais",Los Paraisos,urbana,León de los Aldama,Escuela,21.139768,-101.693282,Otro,Sin informacion,496,Instalado,pin
812,11PPR0713E,"Boulevard Jose Maria Morelos Numero Exterior: 3550 , Colonia San ",San Miguel De Rentaria,urbana,León de los Aldama,Escuela,21.129541,-101.630094,Otro,Sin informacion,118,Instalado,pin
813,11PPR0721N,"Calle Juarez Numero Exterior: 660 , Colonia Centro, Codigo Postal",Centro,urbana,León de los Aldama,Escuela,21.114633,-101.686475,Otro,Sin informacion,225,Instalado,pin
814,11PPR0723L,"Calle Coralina Numero Exterior: 102 , Colonia Arboledas De Ibarri",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16432,-101.66195,Otro,Sin informacion,369,Instalado,pin
815,11PPR0728G,Prolongacion Boulevard Campestre Num. 2600,Lomas Del Refugio,urbana,León de los Aldama,Escuela,21.15271,-101.71913,Otro,Sin informacion,291,Instalado,pin
816,11PPR0729F,Boulevard Paseo De Jerez Num. 815 Norte,Granjas Ceres,urbana,León de los Aldama,Escuela,21.11494,-101.63479,Otro,Sin informacion,149,Instalado,pin
817,11PPR0840A,"Calle Conejo Numero Exterior: 701 , Congregacion San Pedro De Los",San Pedro De Los Hernandez,urbana,León de los Aldama,Escuela,21.1135,-101.63667,Otro,Sin informacion,388,Instalado,pin
818,11PPR0841Z,Miguel Carrillo Num. 103,Las Trojes,urbana,León de los Aldama,Escuela,21.1412,-101.66533,Otro,Sin informacion,79,Instalado,pin
819,11PPR0848T,Camino Soledad Num. 221 ,San Carlos,urbana,León de los Aldama,Escuela,21.07291,-101.59328,Otro,Sin informacion,95,Instalado,pin
820,11PPR0851G,"Calle Libertad Numero Exterior: 204 , Colonia Centro, Codigo Post",Centro,urbana,León de los Aldama,Escuela,21.12246,-101.67661,Otro,Sin informacion,121,Instalado,pin
821,11PPR0853E,Rio Balsas Num. 1010,San Nicolas,urbana,León de los Aldama,Escuela,21.10559,-101.67488,Otro,Sin informacion,134,Instalado,pin
822,11PPR0854D,"Calle Jose Maria Cruz Numero Exterior: 72 , Unidad Habitacional U",Unidad Obrera Infonavit,urbana,León de los Aldama,Escuela,21.16307,-101.67326,Otro,Sin informacion,227,Instalado,pin
823,11PPR0855C,Margarita Num. 325 ,Loma Bonita,urbana,León de los Aldama,Escuela,21.11664,-101.6933,Otro,Sin informacion,116,Instalado,pin
824,11PPR0861N,"Avenida Los Paraisos Numero Exterior: 501 , Colonia Los Paraisos,",Los Paraisos,urbana,León de los Aldama,Escuela,21.142109,-101.691991,Otro,Sin informacion,94,Instalado,pin
825,11PPR0863L,"Calle Ricardo Castro Numero Exterior: 202 , Colonia Tepeyac, Codi",Tepeyac,urbana,León de los Aldama,Escuela,21.11295,-101.66721,Otro,Sin informacion,133,Instalado,pin
826,11PPR0869F,Rubi Num. 223,Fraccionamiento Guadalupe,urbana,León de los Aldama,Escuela,21.11096,-101.68921,Otro,Sin informacion,69,Instalado,pin
827,11PPR0870V,Oslo Num. 305,Andrade,urbana,León de los Aldama,Escuela,21.11392,-101.67266,Otro,Sin informacion,303,Instalado,pin
828,11PPR0871U,Boulevard Miguel Hidalgo Num. 2660 Ibarrilla,Las Aguilas,urbana,León de los Aldama,Escuela,21.166147,-101.66405,Otro,Sin informacion,91,Instalado,pin
829,11PPR0872T,"Calle Rincon Florido Numero Exterior: 107 , Colonia Rincon De La ",Rincon De La Florida,urbana,León de los Aldama,Escuela,21.143877,-101.677202,Otro,Sin informacion,161,Instalado,pin
830,11PPR0873S,Boulevard Jose Maria Morelos Num. 2114 No Aplica,Balcones Del Campestre,urbana,León de los Aldama,Escuela,21.17242,-101.70108,Otro,Sin informacion,40,Instalado,pin
831,11PPR0874R,Caneletto Num. 602,Jardines De Oriente,urbana,León de los Aldama,Escuela,21.1257,-101.64819,Otro,Sin informacion,90,Instalado,pin
832,11PPR0877O,Aconcagua Num. 117,Cumbres De Arbide,urbana,León de los Aldama,Escuela,21.12329,-101.70179,Otro,Sin informacion,16,Instalado,pin
833,11PPR0878N,Ignacio Manuel Altamirano Num. 210 ,Zona Centro,urbana,León de los Aldama,Escuela,21.11798,-101.68008,Otro,Sin informacion,48,Instalado,pin
834,11PPR0881A,"Calle 20 De Enero Numero Exterior: 615 , Colonia Obregon, Codigo ",Obregon,urbana,León de los Aldama,Escuela,21.129546,-101.681226,Otro,Sin informacion,130,Instalado,pin
835,11PPR0886W,Hacienda De San Gerardo Num. 427,San Nicolas Del Palote,urbana,León de los Aldama,Escuela,21.165375,-101.679784,Otro,Sin informacion,223,Instalado,pin
836,11PPR0888U,Jorullo Num. 224,España,urbana,León de los Aldama,Escuela,21.13596,-101.69887,Otro,Sin informacion,252,Instalado,pin
837,11PPR0893F,"Boulevard Talabarteros De Aurora Numero Exterior: 559 , Colonia C",Ciudad Aurora,urbana,León de los Aldama,Escuela,21.172139,-101.6714,Otro,Sin informacion,73,Instalado,pin
838,11PPR0894E,Calle Prolongacion Paseo De Los Insurgentes Numero Exterior: 2618,El Refugio Campestre,urbana,León de los Aldama,Escuela,21.149166,-101.719544,Otro,Sin informacion,233,Instalado,pin
839,11PPR0895D,Avenida De Las Exposiciones Num. 901,Satelite Las Hilamas,urbana,León de los Aldama,Escuela,21.117445,-101.725382,Otro,Sin informacion,203,Instalado,pin
840,11PPR0922K,Andador Cielo Num. 123 ,La Gloria,urbana,León de los Aldama,Escuela,21.07179,-101.62865,Otro,Sin informacion,269,Instalado,pin
841,11PPR0924I,Buenos Aires Num. 201 Rio Bravo,San Nicolas,urbana,León de los Aldama,Escuela,21.10847,-101.6737,Otro,Sin informacion,69,Instalado,pin
842,11PPR0925H,"Calle Chiapas Numero Exterior: 401 , Colonia Bellavista, Codigo P",Bellavista,urbana,León de los Aldama,Escuela,21.12152,-101.692788,Otro,Sin informacion,44,Instalado,pin
843,11PPR0926G,"Boulevard Eugenio Garza Sada Numero Exterior: 1215 , Colonia Potr",Potrero Del Cerro,urbana,León de los Aldama,Escuela,21.162752,-101.721813,Otro,Sin informacion,211,Instalado,pin
844,11PPR0934P,"Boulevard Ibarrilla Numero Exterior: 309 , Colonia El Peluchan, C",El Peluchan,urbana,León de los Aldama,Escuela,21.168662,-101.660651,Otro,Sin informacion,631,Instalado,pin
845,11PPR0944W,Boulevard Paseo De Los Insurgentes Num. 3725 ,No Aplica,urbana,León de los Aldama,Escuela,21.15866,-101.72326,Otro,Sin informacion,224,Instalado,pin
846,11PPR0955B,"Calle Cofradia Numero Exterior: 202 , Colonia El Palote, Codigo P",El Palote,urbana,León de los Aldama,Escuela,21.172616,-101.679472,Otro,Sin informacion,446,Instalado,pin
847,11PPR0956A,"Calle Manantial Numero Exterior: 607 , Fraccionamiento Jardines D",Jardines Del Moral,urbana,León de los Aldama,Escuela,21.14968,-101.68732,Otro,Sin informacion,59,Instalado,pin
848,11PPR0957Z,Chiapas Num. 312,Arbide,urbana,León de los Aldama,Escuela,21.12167,-101.692,Otro,Sin informacion,38,Instalado,pin
849,11PPR0959Y,Oxigeno Num. 1402 ,Fraccionamiento El Condado,urbana,León de los Aldama,Escuela,21.165,-101.65186,Otro,Sin informacion,166,Instalado,pin
850,11PPR0960N,Valle Del Desvan Num. 102,Valle Dorado,urbana,León de los Aldama,Escuela,21.08071,-101.61824,Otro,Sin informacion,136,Instalado,pin
851,11PPR0963K,Sevilla Num. 112 ,"Vista Hermosa, Sur",urbana,León de los Aldama,Escuela,21.12561,-101.70946,Otro,Sin informacion,161,Instalado,pin
852,11PPR0965I,"Boulevard Antonio Madrazo Numero Exterior: 7010 , Colonia El Cons",El Consuelo,urbana,León de los Aldama,Escuela,21.168725,-101.64328,Otro,Sin informacion,210,Instalado,pin
853,11PPR0969E,"Calle Doctor Efren Hernandez Numero Exterior: 203 , Colonia Lomas",Lomas De La Trinidad,urbana,León de los Aldama,Escuela,21.13908,-101.693417,Otro,Sin informacion,355,Instalado,pin
854,11PPR0970U,Perla Num. 213,Fraccionamiento Guadalupe,urbana,León de los Aldama,Escuela,21.10988,-101.68961,Otro,Sin informacion,128,Instalado,pin
855,11PPR0971T,Sigma Num. 213,Fraccionamiento Industrial Delta,urbana,León de los Aldama,Escuela,21.08445,-101.62339,Otro,Sin informacion,747,Instalado,pin
856,11PPR0972S,Canal De La Sardaneta Num. 530 Prolongacion Boulevard Hidalgo,Los Castillos,urbana,León de los Aldama,Escuela,21.19108,-101.66167,Otro,Sin informacion,187,Instalado,pin
857,11PPR0976O,"Calle Oswaldo Martinoli Numero Exterior: Sn, Fraccionamiento Vill",Villas De San Juan,urbana,León de los Aldama,Escuela,21.10065,-101.58531,Otro,Sin informacion,348,Instalado,pin
858,11PPR0979L,"Boulevard Jorge Vertiz Campero Numero Exterior: 1815 , Colonia Sa",San Miguel De Rentaria,urbana,León de los Aldama,Escuela,21.129816,-101.627675,Otro,Sin informacion,176,Instalado,pin
859,11PPR0980A,"Avenida Roma Numero Exterior: 705 , Colonia Andrade, Codigo Posta",Andrade,urbana,León de los Aldama,Escuela,21.11317,-101.67156,Otro,Sin informacion,181,Instalado,pin
860,11PPR0982Z,"Boulevard San Pedro Numero Exterior: 135 , Colonia Jardines De Je",Jardines De Jerez,urbana,León de los Aldama,Escuela,21.10491,-101.64405,Otro,Sin informacion,350,Instalado,pin
861,11PPR0983Y,Potasio Num. 723,El Condado,urbana,León de los Aldama,Escuela,21.162341,-101.652138,Otro,Sin informacion,79,Instalado,pin
862,11PPR0985W,"Boulevard Jose Maria Morelos Numero Exterior: 2008 , Colonia Balc",Balcones Del Campestre,urbana,León de los Aldama,Escuela,21.173781,-101.705819,Otro,Sin informacion,0,Instalado,pin
863,11PPR0986V,Boulevard Mariano Escobedo Num. 4017 Calle Pradera,San Isidro,urbana,León de los Aldama,Escuela,21.104266,-101.647059,Otro,Sin informacion,74,Instalado,pin
864,11PPR0992F,"Avenida Hacienda De San Gerardo Numero Exterior: 500 , Colonia Bo",Bosques De La Presa,urbana,León de los Aldama,Escuela,21.165322,-101.67945,Otro,Sin informacion,134,Instalado,pin
865,11PPR0993E,Pedro Del Campillo Num. 132,Las Trojes,urbana,León de los Aldama,Escuela,21.139236,-101.667206,Otro,Sin informacion,121,Instalado,pin
866,11PPR0994D,"Calle Puerto De Barcelona Numero Exterior: 132 , Colonia Arbide, ",Arbide,urbana,León de los Aldama,Escuela,21.123831,-101.694797,Otro,Sin informacion,234,Instalado,pin
867,11PPR1000O,"Calle Prolongacion Juarez Numero Exterior: 2103 , Colonia La Luz,",La Luz,urbana,León de los Aldama,Escuela,21.101442,-101.691994,Otro,Sin informacion,247,Instalado,pin
868,11PPR1006I,Antonio De Silva Num. 307,Villa Insurgentes,urbana,León de los Aldama,Escuela,21.14794,-101.664603,Otro,Sin informacion,198,Instalado,pin
869,11PPR1008G,"Boulevard Adolfo Lopez Mateos Numero Exterior: 3116 , Colonia Fra",Fracciones Del Rosario,urbana,León de los Aldama,Escuela,21.160755,-101.683204,Otro,Sin informacion,206,Instalado,pin
870,11PPR1009F,"Boulevard Paseo De Los Insurgentes Numero Exterior: 1405 , Coloni",Granada,urbana,León de los Aldama,Escuela,21.145148,-101.698865,Otro,Sin informacion,89,Instalado,pin
871,11PPR1011U,"Boulevard Adolfo Lopez Mateos Numero Exterior: 3575 , Colonia La ",La Medalla,urbana,León de los Aldama,Escuela,21.167238,-101.685543,Otro,Sin informacion,99,Instalado,pin
